2025-02-04 11:50:21.412 | INFO     | utils.utils_logger:<module>:43 - Logging to file: logs/project_log.log
2025-02-04 16:48:39.034 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw Python! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-04 16:48:39', 'category': 'tech', 'sentiment': 0.28, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-02-04 16:48:39.036 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-04 16:48:39.036 | INFO     | __main__:process_message:55 -    message={'message': 'I just saw Python! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-04 16:48:39', 'category': 'tech', 'sentiment': 0.28, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-02-04 16:48:39.036 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just saw Python! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-04 16:48:39', 'category': 'tech', 'sentiment': 0.28, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-02-04 16:48:39.036 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-04 16:48:39.036 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just saw Python! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-04 16:48:39', 'category': 'tech', 'sentiment': 0.28, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-02-04 16:48:39.036 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=PosixPath('/home/philip/nwmissouri/buzzline-05-philip/data/buzz.sqlite')
2025-02-04 16:48:39.056 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-04 16:48:44.034 | INFO     | __main__:main:178 - {'message': 'I just shared a movie! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-04 16:48:44', 'category': 'entertainment', 'sentiment': 0.68, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-02-04 16:48:44.035 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared a movie! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-04 16:48:44', 'category': 'entertainment', 'sentiment': 0.68, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-02-04 16:48:44.035 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just shared a movie! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-04 16:48:44', 'category': 'entertainment', 'sentiment': 0.68, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-02-04 16:48:44.036 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-04 16:48:44.036 | INFO     | __main__:process_message:55 -    message={'message': 'I just shared a movie! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-04 16:48:44', 'category': 'entertainment', 'sentiment': 0.68, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-02-04 16:48:44.036 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just shared a movie! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-04 16:48:44', 'category': 'entertainment', 'sentiment': 0.68, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-02-04 16:48:44.036 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-04 16:48:44.037 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just shared a movie! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-04 16:48:44', 'category': 'entertainment', 'sentiment': 0.68, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-02-04 16:48:44.037 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=PosixPath('/home/philip/nwmissouri/buzzline-05-philip/data/buzz.sqlite')
2025-02-04 16:48:44.054 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-04 16:48:49.035 | INFO     | __main__:main:178 - {'message': 'I just loved a story! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-04 16:48:49', 'category': 'other', 'sentiment': 0.62, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-04 16:48:49.036 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved a story! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-04 16:48:49', 'category': 'other', 'sentiment': 0.62, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-04 16:48:49.036 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just loved a story! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-04 16:48:49', 'category': 'other', 'sentiment': 0.62, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-04 16:48:49.037 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-04 16:48:49.037 | INFO     | __main__:process_message:55 -    message={'message': 'I just loved a story! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-04 16:48:49', 'category': 'other', 'sentiment': 0.62, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-04 16:48:49.037 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just loved a story! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-04 16:48:49', 'category': 'other', 'sentiment': 0.62, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-04 16:48:49.037 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-04 16:48:49.037 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just loved a story! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-04 16:48:49', 'category': 'other', 'sentiment': 0.62, 'keyword_mentioned': 'other', 'message_length': 36}
2025-02-04 16:48:49.037 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=PosixPath('/home/philip/nwmissouri/buzzline-05-philip/data/buzz.sqlite')
2025-02-04 16:48:49.043 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-04 16:48:54.036 | INFO     | __main__:main:178 - {'message': 'I just loved game! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-04 16:48:54', 'category': 'gaming', 'sentiment': 0.75, 'keyword_mentioned': 'game', 'message_length': 33}
2025-02-04 16:48:54.036 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just loved game! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-04 16:48:54', 'category': 'gaming', 'sentiment': 0.75, 'keyword_mentioned': 'game', 'message_length': 33}
2025-02-04 16:48:54.036 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just loved game! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-04 16:48:54', 'category': 'gaming', 'sentiment': 0.75, 'keyword_mentioned': 'game', 'message_length': 33}
2025-02-04 16:48:54.037 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-04 16:48:54.038 | INFO     | __main__:process_message:55 -    message={'message': 'I just loved game! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-04 16:48:54', 'category': 'gaming', 'sentiment': 0.75, 'keyword_mentioned': 'game', 'message_length': 33}
2025-02-04 16:48:54.038 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just loved game! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-04 16:48:54', 'category': 'gaming', 'sentiment': 0.75, 'keyword_mentioned': 'game', 'message_length': 33}
2025-02-04 16:48:54.038 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-04 16:48:54.038 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just loved game! It was boring.', 'author': 'Alice', 'timestamp': '2025-02-04 16:48:54', 'category': 'gaming', 'sentiment': 0.75, 'keyword_mentioned': 'game', 'message_length': 33}
2025-02-04 16:48:54.038 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=PosixPath('/home/philip/nwmissouri/buzzline-05-philip/data/buzz.sqlite')
2025-02-04 16:48:54.057 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-04 16:48:59.036 | INFO     | __main__:main:178 - {'message': 'I just shared JavaScript! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-04 16:48:59', 'category': 'tech', 'sentiment': 0.4, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-02-04 16:48:59.037 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared JavaScript! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-04 16:48:59', 'category': 'tech', 'sentiment': 0.4, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-02-04 16:48:59.037 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just shared JavaScript! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-04 16:48:59', 'category': 'tech', 'sentiment': 0.4, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-02-04 16:48:59.038 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-04 16:48:59.038 | INFO     | __main__:process_message:55 -    message={'message': 'I just shared JavaScript! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-04 16:48:59', 'category': 'tech', 'sentiment': 0.4, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-02-04 16:48:59.038 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just shared JavaScript! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-04 16:48:59', 'category': 'tech', 'sentiment': 0.4, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-02-04 16:48:59.038 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-04 16:48:59.038 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just shared JavaScript! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-02-04 16:48:59', 'category': 'tech', 'sentiment': 0.4, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-02-04 16:48:59.038 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=PosixPath('/home/philip/nwmissouri/buzzline-05-philip/data/buzz.sqlite')
2025-02-04 16:48:59.057 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-04 16:49:04.037 | INFO     | __main__:main:178 - {'message': 'I just saw a story! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-04 16:49:04', 'category': 'other', 'sentiment': 0.72, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-04 16:49:04.037 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw a story! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-04 16:49:04', 'category': 'other', 'sentiment': 0.72, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-04 16:49:04.037 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw a story! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-04 16:49:04', 'category': 'other', 'sentiment': 0.72, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-04 16:49:04.039 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-04 16:49:04.039 | INFO     | __main__:process_message:55 -    message={'message': 'I just saw a story! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-04 16:49:04', 'category': 'other', 'sentiment': 0.72, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-04 16:49:04.039 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just saw a story! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-04 16:49:04', 'category': 'other', 'sentiment': 0.72, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-04 16:49:04.039 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-04 16:49:04.039 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just saw a story! It was boring.', 'author': 'Bob', 'timestamp': '2025-02-04 16:49:04', 'category': 'other', 'sentiment': 0.72, 'keyword_mentioned': 'other', 'message_length': 34}
2025-02-04 16:49:04.039 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=PosixPath('/home/philip/nwmissouri/buzzline-05-philip/data/buzz.sqlite')
2025-02-04 16:49:04.057 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-04 16:49:09.038 | INFO     | __main__:main:178 - {'message': 'I just found travel! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-04 16:49:09', 'category': 'travel', 'sentiment': 0.32, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-02-04 16:49:09.038 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found travel! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-04 16:49:09', 'category': 'travel', 'sentiment': 0.32, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-02-04 16:49:09.038 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found travel! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-04 16:49:09', 'category': 'travel', 'sentiment': 0.32, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-02-04 16:49:09.039 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-04 16:49:09.039 | INFO     | __main__:process_message:55 -    message={'message': 'I just found travel! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-04 16:49:09', 'category': 'travel', 'sentiment': 0.32, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-02-04 16:49:09.039 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just found travel! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-04 16:49:09', 'category': 'travel', 'sentiment': 0.32, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-02-04 16:49:09.039 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-04 16:49:09.039 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just found travel! It was weird.', 'author': 'Eve', 'timestamp': '2025-02-04 16:49:09', 'category': 'travel', 'sentiment': 0.32, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-02-04 16:49:09.039 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=PosixPath('/home/philip/nwmissouri/buzzline-05-philip/data/buzz.sqlite')
2025-02-04 16:49:09.060 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-04 16:49:14.038 | INFO     | __main__:main:178 - {'message': 'I just shared JavaScript! It was weird.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:14', 'category': 'tech', 'sentiment': 0.07, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-02-04 16:49:14.038 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared JavaScript! It was weird.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:14', 'category': 'tech', 'sentiment': 0.07, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-02-04 16:49:14.038 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just shared JavaScript! It was weird.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:14', 'category': 'tech', 'sentiment': 0.07, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-02-04 16:49:14.040 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-04 16:49:14.040 | INFO     | __main__:process_message:55 -    message={'message': 'I just shared JavaScript! It was weird.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:14', 'category': 'tech', 'sentiment': 0.07, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-02-04 16:49:14.040 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just shared JavaScript! It was weird.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:14', 'category': 'tech', 'sentiment': 0.07, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-02-04 16:49:14.040 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-04 16:49:14.040 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just shared JavaScript! It was weird.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:14', 'category': 'tech', 'sentiment': 0.07, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-02-04 16:49:14.040 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=PosixPath('/home/philip/nwmissouri/buzzline-05-philip/data/buzz.sqlite')
2025-02-04 16:49:14.060 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-04 16:49:19.038 | INFO     | __main__:main:178 - {'message': 'I just shared a story! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:19', 'category': 'other', 'sentiment': 0.34, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-04 16:49:19.039 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared a story! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:19', 'category': 'other', 'sentiment': 0.34, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-04 16:49:19.039 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just shared a story! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:19', 'category': 'other', 'sentiment': 0.34, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-04 16:49:19.040 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-04 16:49:19.040 | INFO     | __main__:process_message:55 -    message={'message': 'I just shared a story! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:19', 'category': 'other', 'sentiment': 0.34, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-04 16:49:19.040 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just shared a story! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:19', 'category': 'other', 'sentiment': 0.34, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-04 16:49:19.041 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-04 16:49:19.041 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just shared a story! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:19', 'category': 'other', 'sentiment': 0.34, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-04 16:49:19.041 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=PosixPath('/home/philip/nwmissouri/buzzline-05-philip/data/buzz.sqlite')
2025-02-04 16:49:19.064 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-04 16:49:24.039 | INFO     | __main__:main:178 - {'message': 'I just shared a trick! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:24', 'category': 'other', 'sentiment': 0.74, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-04 16:49:24.039 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared a trick! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:24', 'category': 'other', 'sentiment': 0.74, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-04 16:49:24.039 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just shared a trick! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:24', 'category': 'other', 'sentiment': 0.74, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-04 16:49:24.041 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-04 16:49:24.041 | INFO     | __main__:process_message:55 -    message={'message': 'I just shared a trick! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:24', 'category': 'other', 'sentiment': 0.74, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-04 16:49:24.041 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just shared a trick! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:24', 'category': 'other', 'sentiment': 0.74, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-04 16:49:24.041 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-04 16:49:24.041 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just shared a trick! It was amazing.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:24', 'category': 'other', 'sentiment': 0.74, 'keyword_mentioned': 'other', 'message_length': 38}
2025-02-04 16:49:24.041 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=PosixPath('/home/philip/nwmissouri/buzzline-05-philip/data/buzz.sqlite')
2025-02-04 16:49:24.060 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-04 16:49:29.039 | INFO     | __main__:main:178 - {'message': 'I just saw a meme! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-04 16:49:29', 'category': 'humor', 'sentiment': 0.82, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-04 16:49:29.040 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw a meme! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-04 16:49:29', 'category': 'humor', 'sentiment': 0.82, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-04 16:49:29.040 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw a meme! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-04 16:49:29', 'category': 'humor', 'sentiment': 0.82, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-04 16:49:29.041 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-04 16:49:29.041 | INFO     | __main__:process_message:55 -    message={'message': 'I just saw a meme! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-04 16:49:29', 'category': 'humor', 'sentiment': 0.82, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-04 16:49:29.041 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just saw a meme! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-04 16:49:29', 'category': 'humor', 'sentiment': 0.82, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-04 16:49:29.041 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-04 16:49:29.041 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just saw a meme! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-04 16:49:29', 'category': 'humor', 'sentiment': 0.82, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-02-04 16:49:29.041 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=PosixPath('/home/philip/nwmissouri/buzzline-05-philip/data/buzz.sqlite')
2025-02-04 16:49:29.058 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-04 16:49:34.040 | INFO     | __main__:main:178 - {'message': 'I just saw travel! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-04 16:49:34', 'category': 'travel', 'sentiment': 0.15, 'keyword_mentioned': 'travel', 'message_length': 33}
2025-02-04 16:49:34.040 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just saw travel! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-04 16:49:34', 'category': 'travel', 'sentiment': 0.15, 'keyword_mentioned': 'travel', 'message_length': 33}
2025-02-04 16:49:34.040 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just saw travel! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-04 16:49:34', 'category': 'travel', 'sentiment': 0.15, 'keyword_mentioned': 'travel', 'message_length': 33}
2025-02-04 16:49:34.041 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-04 16:49:34.041 | INFO     | __main__:process_message:55 -    message={'message': 'I just saw travel! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-04 16:49:34', 'category': 'travel', 'sentiment': 0.15, 'keyword_mentioned': 'travel', 'message_length': 33}
2025-02-04 16:49:34.041 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just saw travel! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-04 16:49:34', 'category': 'travel', 'sentiment': 0.15, 'keyword_mentioned': 'travel', 'message_length': 33}
2025-02-04 16:49:34.041 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-04 16:49:34.041 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just saw travel! It was boring.', 'author': 'Eve', 'timestamp': '2025-02-04 16:49:34', 'category': 'travel', 'sentiment': 0.15, 'keyword_mentioned': 'travel', 'message_length': 33}
2025-02-04 16:49:34.041 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=PosixPath('/home/philip/nwmissouri/buzzline-05-philip/data/buzz.sqlite')
2025-02-04 16:49:34.062 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-04 16:49:39.040 | INFO     | __main__:main:178 - {'message': 'I just found a trick! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-04 16:49:39', 'category': 'other', 'sentiment': 0.02, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-04 16:49:39.041 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just found a trick! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-04 16:49:39', 'category': 'other', 'sentiment': 0.02, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-04 16:49:39.041 | INFO     | __main__:main:187 - STEP 4b Sent message to Kafka topic 'buzzline': {'message': 'I just found a trick! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-04 16:49:39', 'category': 'other', 'sentiment': 0.02, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-04 16:49:39.042 | INFO     | __main__:process_message:54 - Called process_message() with:
2025-02-04 16:49:39.042 | INFO     | __main__:process_message:55 -    message={'message': 'I just found a trick! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-04 16:49:39', 'category': 'other', 'sentiment': 0.02, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-04 16:49:39.042 | INFO     | __main__:process_message:66 - Processed message: {'message': 'I just found a trick! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-04 16:49:39', 'category': 'other', 'sentiment': 0.02, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-04 16:49:39.042 | INFO     | consumers.db_sqlite_case:insert_message:92 - Calling SQLite insert_message() with:
2025-02-04 16:49:39.042 | INFO     | consumers.db_sqlite_case:insert_message:93 - message={'message': 'I just found a trick! It was amazing.', 'author': 'Bob', 'timestamp': '2025-02-04 16:49:39', 'category': 'other', 'sentiment': 0.02, 'keyword_mentioned': 'other', 'message_length': 37}
2025-02-04 16:49:39.042 | INFO     | consumers.db_sqlite_case:insert_message:94 - db_path=PosixPath('/home/philip/nwmissouri/buzzline-05-philip/data/buzz.sqlite')
2025-02-04 16:49:39.061 | INFO     | consumers.db_sqlite_case:insert_message:117 - Inserted one message into the database.
2025-02-04 16:49:44.041 | INFO     | __main__:main:178 - {'message': 'I just shared recipe! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:44', 'category': 'food', 'sentiment': 0.45, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-02-04 16:49:44.041 | INFO     | __main__:main:182 - STEP 4a Wrote message to file: {'message': 'I just shared recipe! It was funny.', 'author': 'Alice', 'timestamp': '2025-02-04 16:49:44', 'category': 'food', 'sentiment': 0.45, 'keyword_mentioned': 'recipe', 'message_length': 35}
